Receipt Time (s)	acc_x	acc_y	acc_z	angvel_roll	angvel_pitch	angvel_yaw	mag_x	mag_y	mag_z	
1475539366.043818	-7550	-740	-7500	1399	15	547	2173	-1160	2348
1475539366.053985	-7330	-650	-7800	1294	197	565	2173	-1160	2348
1475539366.064159	-7160	-640	-8170	1126	392	701	2173	-1129	2365
1475539366.074336	-7020	-680	-8580	990	691	863	2173	-1129	2399
1475539366.084508	-6900	-810	-9040	962	924	995	2173	-1129	2399
1475539366.094717	-6780	-890	-9250	920	1174	1211	2173	-1129	2399
1475539366.104904	-6620	-890	-9370	898	1376	1308	2173	-1129	2399
1475539366.115079	-6400	-860	-9440	835	1533	1447	2173	-1113	2382
1475539366.125253	-6150	-770	-9480	853	1753	1510	2173	-1113	2382
1475539366.135434	-5910	-660	-9520	818	1894	1511	2173	-1113	2382
1475539366.145606	-5710	-590	-9520	795	1952	1473	2173	-1113	2382
1475539366.155799	-5630	-570	-9460	844	1950	1343	2173	-1113	2382
1475539366.165959	-5530	-610	-9250	832	1815	1280	2173	-1113	2382
1475539366.176117	-5470	-700	-8990	880	1824	1277	2127	-1113	2416
1475539366.186373	-5440	-820	-8560	850	1605	1205	2127	-1129	2432
1475539366.196554	-5440	-1050	-7820	754	1359	1173	2127	-1129	2432
1475539366.206744	-5500	-1190	-7350	776	1101	1147	2127	-1129	2432
1475539366.216909	-5630	-1310	-6840	628	836	1207	2127	-1129	2432
1475539366.227067	-5770	-1430	-6250	482	548	1174	2082	-1113	2466
1475539366.237242	-5800	-1410	-5980	398	329	1233	2036	-1113	2499
1475539366.247407	-5750	-1330	-5780	144	84	1168	2036	-1113	2516
1475539366.257569	-5650	-1240	-5740	59	-99	1202	2036	-1113	2516
1475539366.267748	-5550	-1120	-5780	-141	-272	1165	2036	-1113	2516
1475539366.277913	-5440	-960	-5850	-336	-572	1147	2006	-1113	2516
1475539366.288071	-5390	-860	-5930	-421	-589	1048	1975	-1113	2550
1475539366.298245	-5350	-710	-6050	-459	-765	1070	1975	-1129	2567
1475539366.308451	-5340	-630	-6160	-559	-890	1053	1975	-1129	2567
1475539366.318625	-5350	-570	-6250	-485	-967	1008	1975	-1129	2567
1475539366.328813	-5370	-510	-6310	-396	-1097	1090	1975	-1129	2550
1475539366.338985	-5430	-410	-6390	-367	-1182	1087	1975	-1145	2533
1475539366.349145	-5490	-310	-6430	-392	-1304	1016	1975	-1160	2533
1475539366.359320	-5630	-170	-6500	-243	-1427	934	1975	-1160	2533
1475539366.369493	-5770	-70	-6530	-360	-1496	768	1975	-1160	2533
1475539366.379653	-6020	30	-6580	-430	-1591	672	1960	-1160	2516
1475539366.389823	-6210	80	-6600	-516	-1633	521	1960	-1160	2516
1475539366.399983	-6410	100	-6600	-726	-1670	295	1960	-1160	2516
1475539366.410166	-6560	120	-6650	-801	-1739	135	1960	-1160	2516
1475539366.420346	-6740	130	-6750	-903	-1764	-115	1960	-1160	2516
1475539366.430519	-6880	150	-6850	-903	-1699	-249	1960	-1160	2516
1475539366.440696	-7110	210	-7100	-952	-1639	-453	1960	-1160	2516
1475539366.450864	-7240	290	-7300	-904	-1465	-693	1960	-1160	2516
1475539366.461024	-7340	370	-7470	-847	-1400	-872	1960	-1160	2516
1475539366.471184	-7440	490	-7760	-778	-1256	-1099	1960	-1160	2516
1475539366.481362	-7460	550	-7930	-664	-1084	-1154	1960	-1160	2516
1475539366.491537	-7440	590	-8040	-603	-923	-1341	1990	-1192	2483
1475539366.501717	-7370	640	-8030	-301	-757	-1324	2021	-1223	2449
1475539366.511905	-7260	690	-7720	48	-483	-1334	2066	-1254	2416
1475539366.522066	-7140	730	-7600	88	-385	-1425	2082	-1254	2416
1475539366.532240	-6960	760	-7570	155	-118	-1432	2082	-1254	2416
1475539366.542420	-6550	820	-7740	245	202	-1395	2082	-1254	2416
1475539366.552593	-6230	840	-7930	288	376	-1240	2097	-1239	2399
1475539366.562777	-6070	800	-8130	387	704	-1153	2112	-1223	2382
1475539366.572943	-6090	760	-8250	545	846	-860	2142	-1223	2382
1475539366.583111	-6250	720	-8260	723	967	-663	2142	-1223	2382
1475539366.593290	-6590	650	-8120	801	1128	-610	2142	-1223	2382
1475539366.603464	-6780	610	-7910	762	1095	-539	2142	-1223	2382
1475539366.613666	-6840	540	-7660	761	1060	-555	2142	-1192	2382
1475539366.623835	-6640	390	-7340	568	1064	-653	2142	-1176	2382
1475539366.633999	-6400	260	-7210	328	1049	-836	2142	-1176	2382
1475539366.644172	-6090	120	-7140	14	1005	-999	2142	-1176	2382
1475539366.654351	-5780	-20	-7130	-265	1066	-1114	2142	-1176	2382
1475539366.664523	-5510	-250	-7100	-447	1077	-1301	2112	-1160	2365
1475539366.674740	-5430	-370	-7060	-588	985	-1400	2097	-1145	2365
1475539366.684902	-5470	-490	-6970	-640	1086	-1468	2097	-1145	2365
1475539366.695061	-5580	-530	-6880	-784	1093	-1472	2097	-1145	2365
1475539366.705242	-5780	-550	-6690	-801	1187	-1374	2097	-1145	2365
1475539366.715449	-5960	-530	-6450	-876	1166	-1323	2097	-1129	2382
1475539366.725621	-6090	-510	-6140	-945	1266	-1230	2112	-1129	2432
1475539366.735824	-6170	-460	-5830	-1072	1171	-1165	2127	-1129	2449
1475539366.745984	-6220	-420	-5570	-1186	1194	-1052	2127	-1129	2449
1475539366.756144	-6240	-330	-5270	-1239	1191	-1019	2127	-1129	2449
1475539366.766317	-6180	-220	-5140	-1314	1125	-969	2112	-1113	2449
1475539366.776489	-6110	-140	-5100	-1274	1085	-965	2097	-1098	2449
1475539366.786688	-5950	-40	-5130	-1358	990	-942	2082	-1082	2449
1475539366.796859	-5820	10	-5190	-1271	950	-876	2082	-1082	2449
1475539366.807024	-5720	60	-5270	-1094	937	-816	2082	-1082	2449
1475539366.817242	-5580	110	-5440	-859	794	-745	2082	-1082	2449
1475539366.827497	-5520	140	-5590	-687	800	-706	2082	-1098	2466
1475539366.837677	-5470	160	-5740	-464	662	-663	2082	-1129	2499
1475539366.847850	-5470	150	-5970	-161	537	-589	2082	-1129	2499
1475539366.858011	-5520	90	-6120	13	528	-619	2082	-1129	2499
1475539366.868171	-5580	30	-6250	106	385	-596	2082	-1129	2499
1475539366.878365	-5720	-70	-6450	327	313	-564	2066	-1129	2483
1475539366.888539	-5850	-190	-6590	400	153	-548	2066	-1129	2483
1475539366.898738	-5990	-280	-6720	497	-1	-517	2066	-1145	2483
1475539366.908930	-6220	-410	-6900	486	-82	-370	2066	-1145	2483
1475539366.919113	-6370	-480	-7000	581	-181	-290	2066	-1145	2483
1475539366.929258	-6600	-620	-7200	604	-170	-194	2066	-1145	2466
1475539366.939439	-6750	-710	-7350	554	-276	-14	2066	-1145	2466
1475539366.949613	-6880	-800	-7500	576	-251	203	2066	-1145	2466
1475539366.959788	-7030	-910	-7810	503	-309	366	2066	-1145	2466
1475539366.969966	-7120	-970	-8010	509	-276	524	2066	-1145	2466
1475539366.980127	-7230	-1000	-8410	593	-316	571	2066	-1129	2466
1475539366.990286	-7250	-970	-8700	639	-296	643	2066	-1113	2483
1475539367.000460	-7250	-960	-8950	693	-331	659	2066	-1098	2499
1475539367.010630	-7230	-930	-9150	715	-465	582	2066	-1098	2499
1475539367.020861	-7180	-950	-9260	847	-434	514	2066	-1098	2499
1475539367.031027	-7170	-1050	-9240	944	-630	470	2066	-1098	2499
1475539367.041187	-7190	-1230	-9030	1130	-861	448	2066	-1098	2499
1475539367.051366	-7180	-1400	-8780	1247	-1093	670	2066	-1098	2499
1475539367.061542	-7100	-1530	-8540	1171	-1110	910	2082	-1098	2499
1475539367.071716	-6950	-1510	-8460	911	-1151	954	2082	-1098	2499
1475539367.081902	-6270	-1140	-8830	185	-882	1021	2082	-1098	2499
1475539367.092061	-6130	-1020	-9070	-105	-749	1087	2082	-1098	2499
1475539367.102221	-6160	-940	-9290	-322	-617	1221	2082	-1098	2499
1475539367.112395	-6390	-850	-9420	-423	-381	1192	2082	-1098	2499
1475539367.122600	-6570	-740	-9480	-340	-171	1338	2082	-1098	2499
1475539367.132774	-6720	-480	-9490	-213	0	1358	2082	-1082	2483
1475539367.142955	-6700	-240	-9400	-17	74	1407	2082	-1066	2483
1475539367.153123	-6600	-20	-9330	207	206	1403	2097	-1066	2483
1475539367.163296	-6420	190	-9220	418	325	1395	2097	-1066	2483
1475539367.173471	-6120	390	-8990	667	356	1351	2097	-1066	2483
1475539367.183644	-5950	420	-8810	783	393	1207	2097	-1066	2466
1475539367.193823	-5820	350	-8500	831	308	1064	2097	-1098	2449
1475539367.203990	-5770	170	-8090	737	314	961	2097	-1129	2449
1475539367.214158	-5850	-150	-7460	696	142	788	2097	-1129	2449
1475539367.224353	-5950	-370	-7020	604	27	614	2097	-1129	2449
1475539367.234532	-6070	-570	-6540	566	-132	460	2097	-1129	2449
1475539367.244711	-6150	-700	-6060	504	-310	279	2082	-1129	2449
1475539367.254902	-6140	-730	-5430	391	-437	100	2066	-1129	2466
1475539367.265061	-6060	-670	-5140	335	-536	-3	2066	-1129	2483
1475539367.275219	-5950	-570	-4920	396	-622	-167	2066	-1129	2483
1475539367.285395	-5730	-340	-4640	422	-686	-241	2066	-1129	2483
1475539367.295569	-5600	-200	-4510	445	-704	-300	2066	-1129	2483
1475539367.305744	-5390	-30	-4420	393	-630	-360	2066	-1129	2483
1475539367.315938	-5280	0	-4440	315	-682	-317	2066	-1129	2499
1475539367.326122	-5180	-30	-4540	328	-594	-268	2066	-1129	2499
1475539367.336281	-5110	-170	-4820	104	-518	-249	2066	-1129	2499
1475539367.346462	-5100	-260	-5060	9	-470	-145	2066	-1113	2499
1475539367.356635	-5110	-390	-5380	-160	-370	-131	2066	-1098	2499
1475539367.366809	-5110	-440	-5510	-353	-433	-121	2066	-1098	2516
1475539367.376978	-5140	-430	-5580	-549	-425	-192	2066	-1098	2516
1475539367.387137	-5260	-370	-5640	-832	-500	-174	2066	-1098	2516
1475539367.397298	-5410	-300	-5710	-1002	-404	-244	2066	-1098	2516
1475539367.407470	-5620	-210	-5860	-1306	-564	-318	2097	-1098	2466
1475539367.417643	-5800	-140	-6050	-1586	-583	-399	2127	-1098	2449
1475539367.427846	-6040	-30	-6350	-1770	-612	-474	2127	-1098	2449
1475539367.438012	-6310	60	-6770	-2077	-597	-593	2127	-1098	2449
1475539367.448172	-6490	150	-7130	-2230	-548	-746	2127	-1098	2449
1475539367.458361	-6680	240	-7480	-2521	-538	-770	2112	-1098	2449
1475539367.468615	-6830	340	-7750	-2645	-471	-867	2097	-1113	2449
1475539367.478794	-7020	560	-8160	-2636	-352	-1034	2097	-1113	2449
1475539367.488969	-7120	700	-8360	-2511	-341	-1098	2097	-1113	2449
1475539367.499128	-7200	850	-8500	-2301	-249	-1164	2097	-1113	2449
1475539367.509288	-7260	990	-8540	-2021	-340	-1170	2097	-1113	2449
1475539367.519467	-7350	1080	-8420	-1722	-302	-1155	2097	-1113	2449
1475539367.529670	-7390	1110	-8200	-1590	-368	-1179	2112	-1129	2416
1475539367.539845	-7380	1120	-8010	-1465	-384	-1176	2127	-1160	2382
1475539367.550012	-7290	1110	-7860	-1492	-517	-1262	2158	-1192	2365
1475539367.560173	-7100	1090	-7810	-1559	-638	-1343	2158	-1192	2365
1475539367.570348	-6770	1020	-7870	-1688	-706	-1363	2158	-1192	2365
1475539367.580522	-6570	950	-7980	-1770	-743	-1209	2158	-1192	2348
1475539367.590714	-6400	800	-8200	-1648	-742	-1152	2173	-1207	2348
1475539367.600902	-6410	700	-8350	-1454	-757	-977	2188	-1239	2348
1475539367.611060	-6450	640	-8450	-1431	-645	-919	2188	-1239	2348
1475539367.621222	-6490	550	-8530	-1457	-524	-753	2188	-1239	2348
1475539367.631419	-6410	430	-8650	-1556	-501	-740	2188	-1239	2348
1475539367.641596	-6240	330	-8750	-1607	-272	-699	2203	-1239	2332
1475539367.651755	-6030	230	-8790	-1842	-67	-677	2234	-1239	2315
1475539367.661942	-5820	150	-8660	-1971	466	-671	2249	-1239	2315
1475539367.672101	-5890	130	-8360	-2070	693	-659	2249	-1239	2315
1475539367.682261	-6040	120	-8070	-1994	818	-638	2249	-1239	2315
1475539367.692435	-6200	130	-7720	-1898	964	-590	2249	-1239	2315
1475539367.702608	-6400	150	-7340	-1832	1118	-492	2249	-1239	2315
1475539367.712785	-6610	150	-6930	-1671	1106	-402	2249	-1239	2315
1475539367.722958	-6800	160	-6390	-1665	1085	-357	2249	-1239	2315
1475539367.733148	-6860	160	-6010	-1657	967	-400	2234	-1239	2298
1475539367.743323	-6820	140	-5720	-1622	848	-440	2234	-1239	2248
1475539367.753501	-6730	140	-5430	-1751	594	-526	2234	-1239	2231
1475539367.763675	-6520	140	-5130	-1660	437	-648	2234	-1239	2231
1475539367.773851	-6220	110	-4880	-1558	231	-726	2234	-1239	2231
1475539367.784016	-5970	110	-4780	-1448	-20	-894	2234	-1239	2214
1475539367.794182	-5590	100	-4760	-1318	-231	-1004	2234	-1270	2214
1475539367.804357	-5340	100	-4870	-1213	-288	-1005	2234	-1301	2214
1475539367.814536	-5190	90	-5010	-996	-444	-1125	2234	-1301	2214
1475539367.824710	-5040	100	-5200	-791	-588	-1182	2234	-1301	2214
1475539367.834927	-4960	100	-5460	-671	-655	-1248	2234	-1301	2214
1475539367.845095	-4980	110	-5600	-528	-749	-1321	2234	-1317	2181
1475539367.855254	-5030	140	-5730	-174	-887	-1359	2234	-1333	2181
1475539367.865428	-5210	180	-5820	18	-1053	-1349	2234	-1333	2181
1475539367.875601	-5400	200	-5940	293	-1140	-1305	2234	-1333	2181
1475539367.885778	-5580	200	-6060	621	-1198	-1276	2234	-1333	2181
1475539367.895958	-5770	190	-6170	777	-1261	-1161	2234	-1333	2181
1475539367.906119	-6030	150	-6350	997	-1276	-1031	2234	-1348	2181
1475539367.916279	-6350	60	-6570	1099	-1286	-940	2249	-1364	2181
1475539367.926461	-6600	-10	-6770	1160	-1222	-740	2249	-1364	2181
1475539367.936662	-6850	-130	-7060	1211	-1191	-545	2249	-1364	2181
1475539367.946838	-7160	-260	-7420	1169	-1162	-372	2249	-1348	2164
1475539367.956999	-7380	-340	-7640	1064	-1061	-257	2294	-1317	2164
1475539367.967157	-7610	-410	-7880	1024	-961	-218	2325	-1301	2164
1475539367.977330	-7840	-480	-8010	1060	-1007	-232	2325	-1301	2164
1475539367.987505	-8130	-610	-8060	1019	-1077	-145	2325	-1301	2164
1475539367.997677	-8260	-700	-7990	1099	-1088	-80	2325	-1286	2147
1475539368.007858	-8380	-900	-7790	1239	-1151	8	2340	-1254	2147
1475539368.018022	-8370	-1030	-7650	1303	-1071	126	2370	-1223	2147
1475539368.028182	-8250	-1110	-7570	1303	-1121	208	2370	-1223	2147
1475539368.038378	-7920	-1150	-7630	1207	-989	275	2370	-1223	2147
1475539368.048556	-7670	-1140	-7800	1140	-889	422	2370	-1223	2147
1475539368.058730	-7430	-1090	-8160	1009	-658	486	2370	-1207	2147
1475539368.068894	-7390	-1070	-8330	1078	-563	599	2370	-1207	2147
1475539368.079053	-7390	-1020	-8770	1069	-338	735	2370	-1207	2164
1475539368.089215	-7410	-970	-8990	1070	-127	828	2370	-1207	2164
1475539368.099469	-7400	-860	-9120	1204	56	869	2370	-1207	2164
1475539368.109647	-7360	-780	-9150	1239	295	862	2386	-1192	2147
1475539368.119824	-7310	-680	-9110	1266	454	794	2401	-1192	2114
1475539368.129992	-7170	-540	-9020	1411	717	747	2431	-1192	2114
1475539368.140181	-6960	-420	-8890	1414	889	689	2431	-1192	2114
1475539368.150341	-6800	-400	-8720	1336	1063	652	2431	-1192	2114
1475539368.160517	-6660	-470	-8500	1307	1186	528	2416	-1176	2114
1475539368.170721	-6580	-660	-8110	1203	1277	563	2416	-1176	2114
1475539368.180914	-6620	-890	-7630	1031	1338	533	2416	-1176	2130
1475539368.191072	-6670	-1050	-7210	816	1350	483	2416	-1176	2130
1475539368.201232	-6700	-1150	-6740	733	1292	368	2416	-1176	2130
1475539368.211409	-6640	-1140	-6080	531	1158	348	2416	-1176	2130
1475539368.221584	-6530	-1080	-5660	362	1049	308	2401	-1160	2164
1475539368.231762	-6240	-870	-5120	150	829	317	2401	-1145	2197
1475539368.241964	-5710	-500	-4520	-70	432	323	2401	-1145	2214
1475539368.252124	-5340	-250	-4310	-201	323	361	2401	-1145	2214
1475539368.262288	-5100	-110	-4260	-324	217	430	2370	-1145	2214
1475539368.272470	-4850	40	-4290	-444	84	596	2355	-1145	2214
1475539368.282643	-4740	100	-4360	-529	6	685	2340	-1145	2231
1475539368.292839	-4670	130	-4490	-698	-93	728	2340	-1145	2231
1475539368.303006	-4650	150	-4770	-836	-176	821	2340	-1145	2231
1475539368.313174	-4670	150	-5040	-891	-177	932	2340	-1145	2231
1475539368.323353	-4730	150	-5290	-930	-193	889	2340	-1145	2231
1475539368.333531	-4920	170	-5710	-976	-287	869	2325	-1145	2231
1475539368.343739	-5060	190	-5940	-976	-371	879	2325	-1160	2248
1475539368.353924	-5280	220	-6150	-1065	-519	805	2325	-1176	2265
1475539368.364091	-5590	280	-6410	-1042	-495	645	2325	-1176	2265
1475539368.374267	-5870	350	-6610	-1071	-573	574	2310	-1176	2248
1475539368.384444	-6120	430	-6780	-1198	-540	335	2310	-1176	2231
1475539368.394617	-6350	490	-6970	-1243	-538	170	2310	-1192	2248
1475539368.404794	-6680	540	-7270	-1320	-503	-17	2310	-1223	2265
1475539368.414965	-6910	550	-7470	-1463	-438	-242	2310	-1223	2265
1475539368.425127	-7120	540	-7690	-1570	-324	-483	2310	-1223	2265
1475539368.435287	-7450	530	-8040	-1602	-228	-683	2310	-1223	2265
1475539368.445493	-7710	540	-8260	-1550	-226	-902	2294	-1239	2231
1475539368.455667	-7960	560	-8430	-1493	-105	-1027	2279	-1270	2197
1475539368.465847	-8210	610	-8510	-1228	-62	-1098	2279	-1270	2197
1475539368.476013	-8470	720	-8390	-1031	-28	-1099	2279	-1270	2197
1475539368.486174	-8580	820	-8260	-825	-151	-1105	2279	-1270	2197
1475539368.496356	-8680	1000	-8030	-741	-324	-1226	2279	-1270	2181
1475539368.506535	-8660	1120	-7880	-917	-439	-1328	2310	-1270	2164
1475539368.516709	-8410	1300	-7720	-991	-605	-1558	2325	-1286	2164
1475539368.526898	-8130	1420	-7670	-1098	-713	-1862	2325	-1286	2164
1475539368.537061	-7640	1570	-7680	-1237	-753	-2237	2325	-1286	2164
1475539368.547242	-7240	1650	-7660	-1266	-773	-2473	2325	-1286	2164
1475539368.557417	-7010	1630	-7650	-1314	-782	-2660	2340	-1286	2114
1475539368.567568	-6910	1480	-7640	-1345	-782	-2678	2355	-1286	2114
1475539368.577744	-6820	1040	-7600	-1433	-684	-2544	2355	-1286	2114
1475539368.587934	-6730	680	-7630	-1583	-592	-2347	2355	-1286	2114
1475539368.598092	-6590	350	-7710	-1601	-430	-2045	2355	-1286	2114
1475539368.608253	-6410	80	-7740	-1565	-215	-1724	2370	-1239	2114
1475539368.618429	-6280	-30	-7740	-1588	48	-1397	2386	-1223	2114
1475539368.628601	-6280	20	-7680	-1669	340	-1119	2386	-1223	2114
1475539368.638781	-6290	200	-7550	-1554	504	-935	2386	-1223	2114
1475539368.648982	-6330	450	-7400	-1468	717	-842	2386	-1223	2114
